images_path,images_label,images_predicted_label
../COVID-19_Radiography_Dataset/COVID/images\COVID-2641.png,covid,normal
../COVID-19_Radiography_Dataset/COVID/images\COVID-3581.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3304.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-602.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1487.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2518.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2951.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2285.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1381.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-233.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-6.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3495.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3373.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-951.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2457.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2189.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2532.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3381.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-881.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2625.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1372.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2866.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1429.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-15.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-510.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1585.png,covid,normal
../COVID-19_Radiography_Dataset/COVID/images\COVID-2742.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-652.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-521.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-148.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2023.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3093.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2256.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-591.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3527.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3140.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1725.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1244.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-33.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2305.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2418.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-371.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3121.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-176.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1957.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2589.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3043.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2272.png,covid,normal
../COVID-19_Radiography_Dataset/COVID/images\COVID-2884.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2517.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1108.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2846.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1772.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1437.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1976.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2160.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-119.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1565.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2607.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-222.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-79.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-923.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3217.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1998.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1428.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3251.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1754.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3052.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3447.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3484.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3575.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-614.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1908.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1678.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1854.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3572.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1559.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2680.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3168.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2278.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-512.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-860.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-205.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2101.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2857.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1571.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1519.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1856.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-872.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1738.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2257.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3110.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-141.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-744.png,covid,pneumonia
../COVID-19_Radiography_Dataset/COVID/images\COVID-3477.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1924.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3279.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3142.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3125.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2814.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-896.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1766.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2168.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-522.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3067.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1771.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-867.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1063.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3152.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3534.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2203.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3432.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-352.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-905.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-796.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-931.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-466.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3037.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-596.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2736.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3504.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-303.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-570.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1469.png,covid,normal
../COVID-19_Radiography_Dataset/COVID/images\COVID-669.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2882.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3506.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2785.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2149.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-110.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2703.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-54.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-250.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2091.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-480.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-406.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2337.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1115.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3491.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-150.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-705.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1616.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2741.png,covid,normal
../COVID-19_Radiography_Dataset/COVID/images\COVID-3348.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2289.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-230.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-559.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2393.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1476.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1952.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2914.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-966.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-592.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3072.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1019.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-96.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2681.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1218.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3479.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-812.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-11.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1834.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-64.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2984.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1157.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-827.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-788.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2596.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3159.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3194.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-112.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-704.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1719.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1600.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-212.png,covid,normal
../COVID-19_Radiography_Dataset/COVID/images\COVID-693.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1373.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1941.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2935.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-509.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-739.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3463.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-660.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3600.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1988.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2232.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3464.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2927.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1764.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-540.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-394.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-742.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2617.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1109.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1071.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1396.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-499.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1023.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3053.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2429.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1029.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3582.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-382.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-357.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2345.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1672.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1774.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2046.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1711.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2300.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-271.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3023.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-102.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-281.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-3343.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2552.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-2820.png,covid,covid
../COVID-19_Radiography_Dataset/COVID/images\COVID-1442.png,covid,covid
../COVID-19_Radiography_Dataset/Normal/images\Normal-3424.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1326.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5657.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-8922.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3103.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3179.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-10064.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5562.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3073.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3921.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7713.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4638.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6346.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1632.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-2215.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6857.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3835.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1534.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-8743.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-10119.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3009.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4606.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-9550.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-6105.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3528.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4871.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-48.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-4670.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-1964.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-782.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3632.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3730.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5465.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5393.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-5684.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-3571.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7694.png,normal,normal
../COVID-19_Radiography_Dataset/Normal/images\Normal-7573.png,normal,normal
